ID,Name,Age,Overall,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
220805,A. Castro,24,68,1100000,1000,1664,Left,1,3,3,Medium/ Medium,67,150,71,62,28,67,45,67,66,62,70,64,83,78,80,59,80,62,74,57,36,56,45,17,58,63,36,58,51,32,31,8,16,12,12,16
222145,S. Ohlsson,25,62,350000,1000,1658,Right,1,2,2,Medium/ High,73,172,57,45,42,68,54,56,61,48,68,63,60,55,58,53,65,61,54,72,68,62,50,54,51,58,52,60,54,61,53,15,14,12,7,7
231588,Joan Sastre,21,62,400000,1000,1554,Right,1,3,2,Medium/ Medium,69,163,59,36,52,53,31,59,40,40,37,68,62,58,62,57,64,34,59,59,57,31,58,65,49,44,70,43,63,62,63,10,13,15,15,9
222557,J. Glad,21,69,1300000,3000,1521,Right,1,2,2,Medium/ High,73,159,27,25,61,69,29,41,23,21,63,56,74,73,50,64,67,34,74,75,74,25,72,72,21,42,38,63,67,68,64,10,16,10,10,6
193685,S. Manolev,32,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244534,D. Szczerbal,22,53,50000,1000,876,Right,1,3,1,Medium/ Medium,75,179,12,9,18,24,12,12,14,16,21,28,19,18,31,44,31,21,42,19,61,11,24,10,11,29,21,48,18,19,17,61,49,51,47,56
186979,I. Jiménez,28,69,825000,22000,1874,Right,1,3,3,High/ Medium,69,157,67,45,58,68,43,67,65,58,64,69,68,62,70,68,73,60,70,70,68,59,69,69,68,69,61,70,65,70,70,15,14,11,12,9
204044,M. Kobylański,24,67,1000000,2000,1740,Right,1,4,3,Medium/ Medium,70,165,58,65,48,67,56,70,71,73,60,68,73,75,78,66,71,78,74,63,57,66,51,23,59,66,58,61,45,23,27,12,6,11,6,16
189462,J. Hoilett,28,74,5500000,44000,1896,Right,2,3,3,Medium/ Medium,68,154,71,68,58,68,69,76,69,65,63,75,88,87,85,70,83,76,71,58,63,73,66,45,71,73,68,66,20,39,28,11,10,9,11,9
224121,A. Capello,22,66,900000,8000,1628,Right,1,3,2,Medium/ Low,72,165,62,68,62,63,57,60,45,43,60,67,73,78,74,66,58,59,62,72,62,55,39,33,67,62,70,61,24,23,23,13,7,6,7,8
182494,F. Muslera,32,81,10000000,52000,1359,Right,3,2,1,Medium/ Medium,75,163,15,10,12,44,10,25,14,10,47,23,60,62,68,76,62,25,84,45,68,10,32,23,13,58,24,53,12,16,16,81,75,75,81,83
189718,A. Etemadi,31,64,270000,2000,1070,Right,1,3,1,Medium/ Medium,72,172,11,11,13,33,15,12,11,12,35,26,33,35,36,58,62,22,62,43,54,18,26,21,12,24,30,47,10,15,11,65,63,66,59,66
162993,J. Perch,32,67,450000,4000,1718,Right,1,3,2,Medium/ Medium,71,176,62,44,66,65,43,58,47,37,61,65,61,54,59,66,70,53,71,68,68,44,70,70,59,60,51,64,68,67,68,10,7,9,9,8
245542,G. Figliuzzi,17,49,50000,1000,813,Right,1,2,1,Medium/ Medium,72,183,13,7,12,22,9,11,15,15,22,14,26,16,31,43,48,19,58,18,66,8,18,7,6,30,12,36,6,11,11,49,51,44,45,50
143632,V. Demirel,36,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,72,73
241355,T. Hamilton,19,56,190000,2000,1389,Left,1,3,2,Medium/ Medium,70,141,54,50,41,53,45,59,52,40,49,54,73,68,70,37,67,54,47,54,40,39,31,24,54,52,52,48,37,30,27,10,9,9,5,5
243626,Kim Jung Ho,23,58,150000,1000,1407,Right,1,3,2,Medium/ Medium,74,185,20,50,60,32,47,45,20,23,23,47,61,62,62,46,52,52,73,56,86,46,63,52,53,28,30,38,53,56,54,10,8,11,15,11
238105,Li Peng,27,62,300000,3000,1341,Right,1,2,2,Medium/ High,74,176,30,20,72,45,20,25,32,23,40,35,49,54,51,52,52,52,74,86,75,22,70,55,24,26,30,50,56,63,62,13,6,8,11,8
207619,W. Creavalle,27,65,500000,2000,1707,Right,1,3,2,Low/ High,72,154,47,56,62,69,30,61,50,33,55,66,76,71,73,64,70,45,67,69,74,43,72,65,54,55,44,61,60,61,60,14,16,6,10,9
203268,L. Cole,25,61,325000,2000,1585,Right,1,3,2,High/ Medium,66,139,52,53,40,59,46,67,47,35,49,61,87,79,83,59,88,60,44,68,56,51,42,34,58,52,53,50,42,29,32,12,10,14,14,9
241671,D. Livaković,22,72,3400000,1000,1002,Right,1,2,1,Medium/ Medium,74,174,13,12,13,19,10,12,12,11,18,18,21,32,37,66,30,21,44,18,51,9,26,10,11,60,15,25,17,20,21,72,67,69,76,71
192007,M. Zúñiga,25,67,1000000,9000,1627,Right,1,3,2,High/ Medium,72,176,51,67,72,59,65,62,64,44,43,65,69,69,68,67,49,64,71,57,74,55,72,31,66,58,62,58,18,17,20,12,10,6,14,6
223697,R. Gosens,23,72,4200000,16000,1979,Left,1,3,3,Medium/ High,72,168,73,59,57,73,60,74,70,58,70,73,76,74,68,70,66,72,91,78,65,66,68,64,60,64,50,60,74,72,70,7,16,15,16,10
224547,Liu Yingchen,25,58,150000,2000,1466,Right,1,2,2,High/ High,73,170,38,35,41,63,11,53,15,15,47,64,71,74,70,60,66,25,58,72,77,68,61,45,52,53,24,67,43,55,58,13,13,12,4,10
213428,C. Irwin,29,65,375000,2000,1175,Right,1,1,1,Medium/ Medium,75,194,16,18,19,34,20,16,20,14,30,24,48,44,54,61,34,24,61,33,76,16,34,24,15,50,25,47,10,16,18,66,64,64,63,64
229620,V. Rodić,24,67,975000,2000,1732,Right,1,3,3,High/ Medium,69,163,63,63,37,57,53,70,51,42,44,65,83,80,78,67,82,55,64,77,57,56,69,44,65,64,48,62,40,52,46,13,12,15,13,7
209691,J. Adéoti,29,71,1800000,5000,1723,Right,1,3,2,Medium/ High,72,179,67,44,67,66,35,44,39,30,67,67,55,57,53,67,66,45,70,80,75,61,81,72,60,65,32,70,70,72,68,9,7,12,14,6
237352,K. Skoglund,30,60,150000,1000,1690,Right,1,3,2,Medium/ Medium,72,174,54,57,58,61,48,58,55,47,63,58,66,64,63,58,58,59,64,80,71,59,72,60,51,55,45,60,53,55,52,7,7,10,7,15
204523,Rubén Pardo,25,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,7
243787,Y. Ramadani,22,67,925000,3000,1745,Right,1,3,2,Medium/ High,73,165,54,40,61,69,40,62,42,44,67,65,61,68,65,56,62,67,66,80,70,58,60,68,65,67,35,64,66,66,60,8,15,12,15,11
240786,A. Koiki,18,56,100000,3000,1398,Left,1,2,2,Medium/ Medium,71,154,49,29,51,46,28,51,42,34,35,53,64,66,52,51,67,38,52,63,53,26,57,55,48,36,41,42,53,57,54,14,11,6,9,7
215314,Carlos Gutiérrez,26,70,1700000,6000,1494,Right,1,3,2,Medium/ Medium,76,181,35,31,73,63,40,32,43,38,55,62,43,50,31,66,47,48,39,62,84,42,65,67,31,33,44,54,70,73,71,7,10,13,10,16
242601,M. Najjar,18,51,80000,1000,1260,Left,1,3,3,High/ Low,72,159,29,52,53,41,30,46,30,33,28,50,70,67,56,47,64,46,66,57,51,49,34,11,45,45,56,44,23,15,19,12,7,13,6,9
207559,S. Tibbling,23,73,5500000,19000,1870,Right,1,3,3,High/ High,69,163,67,54,58,75,44,75,65,41,72,76,78,72,80,73,82,59,39,84,68,55,60,68,62,72,52,73,62,63,51,13,15,12,9,14
241381,M. Madisha,23,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234293,A. Tanaka,30,64,425000,2000,1792,Right,1,3,2,Medium/ Medium,66,150,58,54,52,62,50,60,54,62,58,61,80,80,87,58,81,68,69,70,52,61,60,52,64,64,46,67,55,58,54,13,12,13,9,15
200715,A. Davies,25,67,725000,3000,1027,Right,1,3,1,Medium/ Medium,75,176,12,11,16,25,13,12,16,18,13,16,40,40,39,69,40,26,46,29,47,15,31,15,8,40,23,47,18,16,13,66,65,58,63,68
237257,J. Yueill,21,68,1300000,3000,1798,Right,1,3,3,Medium/ Medium,70,165,58,53,51,73,53,70,69,65,69,73,61,66,67,73,65,67,50,77,59,51,64,58,68,63,61,76,66,45,46,11,13,14,8,11
241967,M. Costly,22,65,750000,4000,1680,Right,1,4,3,Medium/ High,72,165,67,54,40,63,40,66,46,30,51,63,81,82,78,58,71,48,66,65,60,47,53,63,62,60,38,54,54,63,61,7,14,7,9,13
184432,Azpilicueta,28,86,35000000,175000,2114,Right,3,3,2,Medium/ Medium,70,168,81,46,76,81,51,69,68,58,80,77,76,76,72,88,73,68,76,87,71,60,82,89,62,74,66,78,88,90,86,13,9,10,6,5
172871,J. Vertonghen,31,87,34000000,155000,2079,Left,3,3,3,High/ High,74,190,68,56,80,79,52,71,58,73,74,76,61,65,61,84,60,80,85,75,79,66,84,89,60,68,66,83,90,87,88,6,10,9,12,7
241680,F. Björkén,27,64,425000,1000,1697,Right,1,3,3,Medium/ Medium,71,154,58,56,58,60,35,63,46,28,57,64,73,72,66,62,67,55,66,72,67,52,62,63,65,64,37,65,59,64,61,13,6,5,13,8
243117,Xie Weijun,20,54,110000,2000,1285,Right,1,2,2,Medium/ Medium,75,170,29,54,56,49,36,42,37,34,25,49,62,52,59,53,48,53,62,51,72,48,28,10,54,52,58,43,30,18,11,6,14,14,8,11
230328,Pierrino Faria,30,73,2600000,11000,1112,Right,1,2,1,Medium/ Medium,75,181,20,11,18,32,13,16,17,14,27,22,41,55,31,69,38,26,38,44,52,12,24,22,12,42,21,61,12,16,12,77,65,62,75,76
215417,C. Mathenia,26,73,3500000,15000,1139,Right,2,1,1,Medium/ Medium,74,198,15,12,14,31,16,15,15,15,25,23,47,44,35,69,39,20,55,45,69,15,30,19,15,35,23,54,15,12,12,74,68,66,74,77
244167,S. Milewski,20,58,170000,1000,1511,Right,1,2,2,Medium/ Medium,69,168,48,30,50,62,32,51,42,43,56,55,54,58,58,57,69,48,60,57,58,45,55,58,50,53,54,57,59,59,59,5,7,14,12,6
222410,K. Veendorp,21,65,775000,1000,1670,Right,1,4,2,Medium/ Medium,72,170,34,39,66,66,50,56,40,57,65,62,67,71,65,53,53,69,83,61,75,56,61,58,23,26,62,54,62,65,64,13,13,16,10,9
189282,A. Leitch-Smith,28,63,375000,3000,1622,Right,1,3,2,High/ Medium,68,165,49,61,57,55,51,57,55,24,48,60,79,77,79,60,76,58,79,73,62,56,49,27,67,58,51,61,44,30,26,6,15,13,13,7
224812,S. Bolbat,25,68,1100000,1000,1647,Right,1,4,3,High/ High,69,146,64,60,36,66,51,72,49,70,60,69,80,73,75,60,76,64,58,55,42,53,40,29,66,70,58,60,34,28,29,12,12,9,14,13
205145,S. Fraser,23,60,325000,2000,1520,Left,1,3,2,High/ Medium,72,152,47,42,43,62,48,63,46,40,56,62,69,67,70,62,61,53,33,71,35,47,41,40,55,59,56,63,32,54,42,16,10,13,11,14
203024,Isaías,31,72,2100000,4000,1887,Right,1,3,3,Medium/ Medium,68,157,59,49,37,72,31,70,72,74,73,71,47,50,78,76,86,65,85,77,68,58,68,68,62,80,50,75,67,72,63,12,15,13,8,11
236301,Koke Vegas,22,68,1000000,6000,1066,Right,1,3,1,Medium/ Medium,74,194,13,12,15,12,15,11,13,12,20,10,52,52,60,65,42,21,62,34,55,15,30,12,10,42,11,48,16,12,10,72,69,60,65,66
243669,J. Anthony,18,58,260000,4000,1443,Left,1,3,2,High/ Medium,69,137,40,58,53,49,55,59,51,34,40,56,75,73,67,54,75,59,63,66,50,50,32,21,55,45,62,54,15,17,17,8,9,7,13,15
199491,Fran García,25,65,550000,2000,1597,Left,1,3,2,Medium/ Medium,69,143,57,23,48,52,32,52,50,37,44,62,75,78,80,64,77,36,71,70,60,24,53,66,42,51,44,45,60,63,65,7,15,14,9,16
210691,L. Nilsen,23,63,575000,1000,1676,Left,1,2,2,High/ Medium,71,159,65,58,42,59,47,60,46,42,47,63,84,85,66,51,77,64,63,78,62,57,54,53,55,45,40,58,53,57,60,6,8,10,6,13
232539,K. Ogi,35,56,20000,1000,843,Right,1,2,1,Medium/ Medium,73,168,11,7,13,23,8,13,11,10,21,17,19,24,24,52,48,19,60,20,42,6,24,10,4,35,16,39,12,12,11,50,58,48,57,58
203604,D. Pavelka,27,72,3100000,10000,1913,Right,1,4,3,Medium/ High,73,163,61,52,63,74,59,67,58,60,73,76,61,64,63,71,64,70,66,76,73,60,80,68,63,65,68,68,66,70,66,10,8,11,16,11
236961,T. Attis,18,58,260000,1000,1401,Right,1,3,2,High/ Low,71,172,39,58,52,54,39,49,43,36,43,57,64,56,59,61,62,56,61,65,66,57,28,15,57,55,68,57,15,16,21,6,10,8,11,14
229557,S. Macías,22,61,375000,1000,1582,Left,1,3,2,Medium/ Medium,69,159,60,36,38,63,36,61,48,31,57,58,78,76,74,48,70,51,49,83,63,33,54,58,40,56,45,45,52,56,58,7,6,12,10,15
246602,A. Canessa,18,58,260000,1000,1335,Right,1,3,2,Medium/ Medium,73,176,31,63,61,43,37,50,37,30,30,56,59,61,54,51,50,55,64,54,65,53,49,16,58,45,60,49,19,20,16,7,6,9,15,11
209846,C. Günter,25,75,6500000,20000,1893,Left,2,2,3,High/ Medium,72,183,76,38,57,69,39,72,71,68,59,68,73,87,67,71,63,70,53,85,76,49,83,72,59,51,44,67,69,75,74,9,15,9,8,14
234078,O. Mangala,20,71,4000000,15000,1826,Right,1,4,3,Medium/ Medium,70,172,63,38,51,74,51,77,57,50,68,76,74,69,75,67,68,65,66,75,69,61,65,63,58,72,42,70,72,64,59,7,6,7,7,10
227082,D. Markey,21,59,270000,1000,1570,Right,1,4,3,High/ Medium,67,143,56,52,39,61,54,69,56,55,54,61,74,74,85,46,86,54,53,71,29,53,28,32,47,49,55,50,53,37,35,9,10,13,6,14
189067,M. Britos,32,74,3200000,39000,1557,Left,2,3,2,Medium/ Medium,75,187,43,37,74,60,22,47,47,52,64,58,37,38,45,67,53,30,77,50,79,31,85,75,24,31,51,66,76,75,72,12,13,11,10,11
235768,F. Quiroz,20,58,210000,1000,1434,Right,1,2,2,Medium/ Low,69,161,54,62,62,54,48,59,38,25,31,58,66,64,60,52,61,57,64,43,65,43,46,21,60,55,59,44,48,17,20,10,6,8,12,6
244435,J. Heil,21,59,220000,1000,1560,Right,1,3,3,Medium/ Medium,69,154,51,41,50,56,41,63,63,43,55,58,71,67,70,58,72,56,72,57,51,40,53,47,57,55,46,46,38,38,37,6,11,14,14,9
193658,J. Kirkpatrick,26,59,190000,1000,1479,Right,1,4,2,Medium/ Medium,70,161,56,59,41,59,52,59,61,64,54,61,64,61,56,52,50,65,41,62,48,63,41,25,55,56,47,44,23,24,16,16,15,14,7,12
181845,Li Wei,33,64,180000,4000,1708,Right,1,3,3,Medium/ High,71,168,60,53,52,68,45,63,48,49,62,64,70,61,59,55,50,53,52,62,71,51,65,60,59,65,58,65,64,63,60,7,15,16,16,12
243695,L. Hupfauf,21,59,190000,1000,1542,Right,1,3,2,Medium/ Medium,69,161,58,32,37,59,27,63,37,35,55,58,76,71,68,63,75,46,71,64,48,42,54,57,53,43,45,48,45,56,53,15,10,12,5,9
213690,C. Evans,22,57,150000,1000,1595,Left,1,3,2,High/ Medium,70,159,53,33,50,62,33,56,54,36,56,59,74,73,71,48,71,50,67,67,57,40,57,54,51,54,46,46,54,57,54,14,10,15,11,8
224232,N. Barella,21,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14,11
225751,A. Oxborough,20,61,450000,2000,1083,Right,1,1,1,Medium/ Medium,73,168,18,10,12,29,20,14,16,14,30,24,46,47,39,55,49,19,66,33,57,17,23,26,19,38,21,26,11,20,13,64,60,55,56,62
192073,A. Bertolacci,27,77,9000000,75000,2041,Left,2,3,4,Medium/ Medium,70,165,72,62,64,80,69,79,70,64,76,79,69,73,77,74,75,78,65,77,67,76,69,70,76,76,56,72,74,68,68,7,8,7,7,9
240281,Tiago Lopes,29,70,1300000,8000,1876,Right,1,3,3,High/ Medium,71,146,68,42,58,65,56,72,62,61,64,68,70,76,74,69,62,74,64,80,71,46,76,66,62,52,60,57,66,73,64,15,7,10,13,10
226385,C. Espinoza,23,70,2500000,15000,1709,Right,1,3,3,Medium/ Low,66,154,72,64,46,67,58,75,52,61,58,70,77,74,80,66,77,65,62,65,57,67,34,30,65,70,54,62,40,28,24,16,8,12,7,8
243493,O. Sims,17,54,130000,1000,1410,Left,1,3,3,High/ Medium,68,154,42,47,32,48,42,57,49,43,42,54,86,81,76,36,72,53,45,46,47,45,47,19,51,45,45,41,45,33,32,12,14,6,7,11
202416,Martos,34,72,950000,10000,1707,Right,1,3,2,Medium/ Medium,71,163,63,28,64,68,27,58,57,43,64,65,63,61,63,66,69,47,66,68,64,33,61,81,53,52,36,78,83,73,71,15,12,10,14,9
208246,P. Keita,26,64,475000,3000,1546,Right,1,3,2,Medium/ Medium,76,174,40,26,61,60,35,58,39,37,53,63,61,65,53,58,38,46,58,70,80,31,68,64,36,58,44,65,64,66,64,12,7,15,9,7
227293,Jonas,26,71,2300000,21000,1744,Right,1,2,2,Medium/ High,73,181,46,35,56,74,39,54,48,49,58,60,60,61,54,75,61,73,70,72,74,67,87,77,37,42,49,59,70,75,68,8,12,8,15,10
198176,S. de Vrij,26,84,31500000,88000,1808,Right,3,4,2,Medium/ High,74,172,49,25,80,71,27,63,45,16,71,71,67,69,61,80,59,65,76,66,80,60,78,87,32,59,41,82,88,87,83,8,10,7,14,13
212353,I. González,26,66,625000,3000,1744,Right,1,1,3,Medium/ High,70,165,66,43,63,65,46,65,56,39,63,63,70,70,68,54,66,66,68,74,72,57,44,64,65,55,44,55,64,66,65,7,9,12,6,9
199767,M. van Ginkel,25,79,14500000,98000,2102,Right,2,4,3,High/ High,73,181,71,76,74,83,74,75,66,69,79,80,62,69,71,77,59,79,74,76,71,76,69,63,78,77,84,84,71,73,68,7,11,13,13,14
242125,H. Onaga,23,64,625000,1000,1643,Right,1,4,2,Medium/ Medium,67,143,57,54,39,63,47,66,63,55,58,63,77,72,81,62,75,51,88,70,45,47,52,41,58,53,57,46,25,36,28,8,14,14,13,11
211527,Álex Gallar,26,73,4700000,19000,1862,Left,1,4,3,High/ Medium,69,157,72,75,55,71,58,76,76,80,70,71,73,76,75,62,72,69,63,73,65,71,42,27,69,68,74,66,58,36,25,16,13,9,15,7
245788,C. Fox,19,57,200000,1000,1277,Right,1,2,2,Medium/ Medium,73,187,30,19,56,38,30,30,29,25,28,29,64,60,48,49,57,40,66,59,63,21,56,50,23,34,36,41,54,65,64,10,11,14,10,9
190822,E. Johansen,25,64,425000,1000,1022,Right,1,3,1,Medium/ Medium,79,185,11,12,24,11,13,25,19,20,21,14,20,34,35,63,40,21,54,31,64,13,35,17,13,35,21,52,8,16,14,60,63,65,61,69
243520,A. McCann,18,52,100000,1000,1402,Right,1,3,2,Medium/ Medium,70,143,40,32,45,63,37,48,36,41,54,50,55,66,49,52,50,55,59,63,52,37,54,43,49,45,43,41,52,43,46,7,14,5,6,11
234119,Lucas Fernandes,20,67,1500000,3000,1810,Right,1,2,3,Medium/ Medium,69,157,64,63,44,68,58,74,72,75,62,72,76,74,85,67,84,65,53,66,46,70,43,48,64,65,65,73,40,54,43,13,11,12,7,7
231391,João Carvalho,21,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,12
192792,P. Kovář,32,66,375000,1000,1079,Right,1,2,1,Medium/ Medium,74,196,20,12,9,25,12,14,26,13,23,22,32,35,38,66,36,31,58,22,49,15,41,29,13,40,32,42,14,11,14,66,59,69,61,72
222618,Kim Sang Won,26,62,325000,1000,1694,Left,1,3,2,High/ Medium,69,157,45,52,51,67,49,55,49,38,60,56,79,77,75,69,81,45,63,68,54,53,59,51,60,56,47,55,59,58,57,9,11,12,14,15
210772,P. Drewes,25,65,525000,2000,1034,Right,1,2,1,Medium/ Medium,76,192,15,14,15,23,15,12,18,14,26,18,30,29,29,60,34,36,33,41,75,12,35,21,13,23,26,32,16,15,16,68,63,64,63,62
172568,M. Lund Nielsen,30,65,500000,2000,1789,Right,1,3,2,High/ High,72,163,62,58,57,66,48,54,60,58,65,64,62,64,71,67,66,72,63,91,73,65,54,63,58,54,48,64,56,59,54,14,13,9,13,8
198023,Ximo Navarro,28,75,5500000,21000,1897,Right,1,3,2,Medium/ Medium,70,157,70,36,71,74,25,65,61,42,61,72,71,76,69,69,72,64,84,88,70,55,80,74,62,59,48,67,71,74,76,7,11,16,9,15
244714,M. Bokoum,18,60,325000,1000,1445,Left,1,3,3,Medium/ Medium,70,157,53,53,35,46,47,67,41,38,41,65,85,83,75,47,70,64,37,50,62,43,31,17,55,51,50,51,18,26,31,14,13,14,10,13
225355,W. Parra,23,60,290000,1000,1647,Right,1,3,2,Medium/ Medium,65,121,44,39,47,59,39,52,39,42,53,58,72,64,81,52,92,57,83,89,33,45,58,58,50,55,46,51,56,63,62,15,12,6,11,15
245009,J. Barboza,27,63,375000,1000,1685,Right,1,3,3,Medium/ Medium,70,150,64,51,51,70,46,63,48,49,68,63,65,67,63,48,69,53,59,62,56,48,60,52,63,62,63,58,55,62,55,12,9,7,8,14
233329,M. Villanueva,25,68,1000000,4000,1599,Left,1,3,2,Low/ High,75,172,65,27,62,63,42,42,49,47,59,58,52,52,49,65,50,64,72,60,87,43,69,67,38,34,38,62,62,70,64,13,6,13,5,12
204502,M. Ingram,24,65,600000,2000,999,Left,1,3,1,Medium/ Medium,75,181,19,13,17,19,12,12,11,14,32,24,34,39,57,53,28,24,57,21,57,13,16,11,10,23,18,46,17,11,11,69,64,62,63,68
184001,D. Gorter,30,66,600000,3000,1921,Left,1,4,3,High/ Medium,69,154,69,58,47,68,65,65,71,67,64,68,65,54,72,66,77,70,74,68,63,65,82,66,64,61,80,70,58,66,70,9,12,13,9,15
194665,S. Ilsanker,29,75,5000000,40000,1758,Right,1,3,2,Medium/ High,74,190,39,45,72,71,43,50,41,33,64,58,38,77,34,78,38,70,60,78,84,62,89,82,46,56,37,62,72,79,79,17,16,15,18,17
241300,Yang Ke,29,56,90000,2000,1384,Right,1,3,2,Medium/ Medium,72,172,43,56,44,38,44,62,38,31,39,62,69,68,60,59,59,71,47,45,62,48,26,16,64,46,49,50,34,26,27,10,12,6,10,13
238613,O. Ural,21,60,290000,1000,1478,Right,1,3,2,Medium/ Medium,71,176,55,26,51,36,26,62,41,35,27,67,74,79,70,60,60,29,62,55,61,34,55,56,49,35,41,50,53,63,64,12,12,10,8,10
225647,M. Campaña,29,79,10000000,21000,1243,Right,1,3,1,Medium/ Medium,73,165,21,16,15,31,12,18,15,13,25,29,40,48,40,71,44,28,60,18,81,17,27,30,18,55,23,51,22,16,18,81,75,74,80,82
244903,Elbis,25,62,325000,4000,1464,Left,1,3,2,Medium/ Medium,69,168,55,28,45,60,26,63,34,40,50,40,63,65,56,54,69,33,56,64,57,26,57,60,46,40,42,42,58,73,71,6,10,5,5,7
213841,V. Lekhal,24,68,975000,3000,1690,Left,1,2,2,Medium/ Medium,74,159,46,30,62,71,27,50,45,35,69,65,76,72,74,63,57,47,84,68,74,34,67,66,52,58,45,61,65,65,66,9,16,9,15,8
232507,R. Hironaga,28,60,170000,2000,910,Left,1,2,1,Medium/ Medium,73,181,11,9,14,21,5,8,10,13,25,11,31,19,26,47,37,24,50,45,69,7,19,10,12,38,12,22,12,10,13,62,59,59,60,62
246114,S. Briñone,21,59,210000,2000,1532,Right,1,3,2,Medium/ Medium,75,181,44,37,63,60,32,54,42,40,59,59,57,60,56,56,47,55,62,57,70,41,65,53,41,41,45,48,54,61,58,15,12,12,11,13
209454,M. Lewandowski,25,63,350000,2000,1754,Left,1,2,2,Medium/ Medium,72,159,62,47,56,60,48,58,57,48,59,53,71,79,71,59,68,60,66,86,64,59,66,59,55,53,58,55,47,58,59,12,13,14,15,14
230666,Gabriel Jesus,21,83,41000000,130000,2051,Right,2,3,4,High/ High,69,161,66,84,74,76,72,86,76,54,66,85,87,85,92,86,91,78,77,84,68,73,73,32,88,77,78,82,53,23,19,13,8,6,6,15
201818,A. Musa,25,75,8500000,36000,1857,Right,2,3,3,High/ Medium,67,137,67,75,64,63,71,75,60,48,52,73,95,92,87,80,86,77,74,88,48,71,33,24,78,66,69,71,28,28,24,7,12,13,15,14
171555,J. Mucha,35,63,90000,1000,1070,Right,1,3,1,Medium/ Medium,74,192,15,13,13,20,12,12,12,12,29,22,33,42,48,65,52,14,66,32,62,11,23,24,15,40,32,38,12,14,13,63,67,64,55,63
241092,I. Alhassan,21,66,775000,2000,1781,Right,1,3,2,High/ Medium,74,159,53,59,75,69,49,68,48,40,63,69,65,67,63,65,49,58,56,71,78,55,75,55,65,69,58,70,61,66,58,15,8,9,15,7
235252,A. Arroyo,24,65,725000,2000,1404,Right,1,3,2,High/ Low,72,181,26,62,76,53,51,50,31,25,22,64,60,78,49,61,52,67,67,51,79,54,45,20,65,41,58,61,17,18,22,10,6,6,6,12
226094,S. Brady,22,54,100000,1000,1429,Right,1,2,2,Medium/ Medium,69,141,51,47,44,55,39,56,42,41,52,47,74,58,83,43,77,45,51,40,28,31,47,31,58,56,53,52,34,47,44,14,7,12,14,8
239744,M. Cuisance,18,72,5500000,9000,1928,Left,1,3,4,Medium/ Medium,71,161,79,59,49,78,63,75,85,75,73,74,79,66,84,66,74,78,59,64,47,78,57,48,61,76,61,62,49,59,55,9,14,11,8,15
205048,K. Vollmann,24,68,1100000,3000,1812,Right,1,3,3,High/ Medium,69,154,58,58,38,69,51,70,63,60,59,66,83,81,84,62,88,70,73,77,62,64,72,50,64,63,55,63,31,46,42,10,11,10,7,15
245386,J. Hanson,18,54,140000,1000,1481,Right,1,3,2,Medium/ Medium,69,148,46,43,43,56,47,53,48,43,55,55,68,67,69,51,73,51,55,67,45,40,46,35,45,56,49,60,37,45,42,5,13,7,12,14
230779,A. Fox,25,58,130000,2000,1562,Left,1,2,2,High/ Medium,71,174,55,37,56,52,48,53,50,35,55,55,69,71,66,52,71,47,72,61,60,38,52,58,48,54,39,46,54,54,52,5,12,7,14,10
241240,T. Itō,21,70,3100000,6000,1598,Left,1,4,4,Medium/ Medium,64,130,70,47,31,62,58,83,68,44,45,76,93,69,95,74,96,62,55,53,28,46,21,25,59,69,41,60,17,26,32,10,13,5,12,13
230318,Nelsildo Reis,30,76,4900000,17000,1316,Right,1,3,1,Medium/ Medium,75,194,33,22,18,17,21,17,21,20,18,23,55,50,71,68,47,24,69,42,78,18,40,28,11,64,17,63,10,16,18,76,77,77,76,74
222585,F. Fydriszewski,25,65,725000,5000,1491,Right,1,3,2,Medium/ Medium,73,172,32,66,62,58,63,69,37,33,31,70,50,54,48,59,42,67,60,64,79,68,54,34,58,51,60,48,25,25,26,6,7,14,12,7
243051,R. Deprem,20,56,140000,1000,1430,Right,1,3,2,Medium/ Medium,70,154,44,58,44,48,50,58,53,49,36,57,74,68,77,45,75,51,66,54,48,48,34,23,57,42,52,47,20,27,27,13,7,5,11,9
234578,L. Reyes,27,72,2900000,35000,1830,Left,1,3,3,High/ High,71,146,73,34,62,68,44,69,50,46,62,66,79,75,72,68,77,64,70,82,62,65,40,66,56,67,48,64,69,72,71,10,9,14,9,11
214026,J. Mojica,25,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,9,15
