ID,Name,Age,Overall,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
243520,A. McCann,18,52,100000.0,1000.0,1402.0,Right,1.0,3.0,2.0,Medium/ Medium,70.0,143.0,40.0,32.0,45.0,63.0,37.0,48.0,36.0,41.0,54.0,50.0,55.0,66.0,49.0,52.0,50.0,55.0,59.0,63.0,52.0,37.0,54.0,43.0,49.0,45.0,43.0,41.0,52.0,43.0,46.0,7.0,14.0,5.0,6.0,11.0
234119,Lucas Fernandes,20,67,1500000.0,3000.0,1810.0,Right,1.0,2.0,3.0,Medium/ Medium,69.0,157.0,64.0,63.0,44.0,68.0,58.0,74.0,72.0,75.0,62.0,72.0,76.0,74.0,85.0,67.0,84.0,65.0,53.0,66.0,46.0,70.0,43.0,48.0,64.0,65.0,65.0,73.0,40.0,54.0,43.0,13.0,11.0,12.0,7.0,7.0
231391,João Carvalho,21,73,2375850.460666194,9542.168674698794,1588.3883770375621,Right,1.0,3.0,2.0,Medium/ Medium,71.15733522324592,165.91335227272728,49.44744318181818,45.14772727272727,52.00994318181818,58.39772727272727,42.90482954545455,55.03693181818182,47.08664772727273,42.78053977272727,52.40269886363637,58.06889204545455,64.48082386363636,64.4012784090909,63.53409090909091,61.44318181818182,63.80539772727273,54.86505681818182,64.5909090909091,62.60298295454545,64.63352272727273,46.54048295454545,55.34303977272727,46.33948863636363,49.50426136363637,53.19105113636363,48.43892045454545,58.11292613636363,58.11292613636362,47.32173295454545,45.34872159090909,16.587357954545453,16.428267045454547,8.0,10.0,12.0
192792,P. Kovář,32,66,375000.0,1000.0,1079.0,Right,1.0,2.0,1.0,Medium/ Medium,74.0,196.0,20.0,12.0,9.0,25.0,12.0,14.0,26.0,13.0,23.0,22.0,32.0,35.0,38.0,66.0,36.0,31.0,58.0,22.0,49.0,15.0,41.0,29.0,13.0,40.0,32.0,42.0,14.0,11.0,14.0,66.0,59.0,69.0,61.0,72.0
222618,Kim Sang Won,26,62,325000.0,1000.0,1694.0,Left,1.0,3.0,2.0,High/ Medium,69.0,157.0,45.0,52.0,51.0,67.0,49.0,55.0,49.0,38.0,60.0,56.0,79.0,77.0,75.0,69.0,81.0,45.0,63.0,68.0,54.0,53.0,59.0,51.0,60.0,56.0,47.0,55.0,59.0,58.0,57.0,9.0,11.0,12.0,14.0,15.0
210772,P. Drewes,25,65,525000.0,2000.0,1034.0,Right,1.0,2.0,1.0,Medium/ Medium,76.0,192.0,15.0,14.0,15.0,23.0,15.0,12.0,18.0,14.0,26.0,18.0,30.0,29.0,29.0,60.0,34.0,36.0,33.0,41.0,75.0,12.0,35.0,21.0,13.0,23.0,26.0,32.0,16.0,15.0,16.0,68.0,63.0,64.0,63.0,62.0
172568,M. Lund Nielsen,30,65,500000.0,2000.0,1789.0,Right,1.0,3.0,2.0,High/ High,72.0,163.0,62.0,58.0,57.0,66.0,48.0,54.0,60.0,58.0,65.0,64.0,62.0,64.0,71.0,67.0,66.0,72.0,63.0,91.0,73.0,65.0,54.0,63.0,58.0,54.0,48.0,64.0,56.0,59.0,54.0,14.0,13.0,9.0,13.0,8.0
198023,Ximo Navarro,28,75,5500000.0,21000.0,1897.0,Right,1.0,3.0,2.0,Medium/ Medium,70.0,157.0,70.0,36.0,71.0,74.0,25.0,65.0,61.0,42.0,61.0,72.0,71.0,76.0,69.0,69.0,72.0,64.0,84.0,88.0,70.0,55.0,80.0,74.0,62.0,59.0,48.0,67.0,71.0,74.0,76.0,7.0,11.0,16.0,9.0,15.0
244714,M. Bokoum,18,60,325000.0,1000.0,1445.0,Left,1.0,3.0,3.0,Medium/ Medium,70.0,157.0,53.0,53.0,35.0,46.0,47.0,67.0,41.0,38.0,41.0,65.0,85.0,83.0,75.0,47.0,70.0,64.0,37.0,50.0,62.0,43.0,31.0,17.0,55.0,51.0,50.0,51.0,18.0,26.0,31.0,14.0,13.0,14.0,10.0,13.0
225355,W. Parra,23,60,290000.0,1000.0,1647.0,Right,1.0,3.0,2.0,Medium/ Medium,65.0,121.0,44.0,39.0,47.0,59.0,39.0,52.0,39.0,42.0,53.0,58.0,72.0,64.0,81.0,52.0,92.0,57.0,83.0,89.0,33.0,45.0,58.0,58.0,50.0,55.0,46.0,51.0,56.0,63.0,62.0,15.0,12.0,6.0,11.0,15.0
245009,J. Barboza,27,63,375000.0,1000.0,1685.0,Right,1.0,3.0,3.0,Medium/ Medium,70.0,150.0,64.0,51.0,51.0,70.0,46.0,63.0,48.0,49.0,68.0,63.0,65.0,67.0,63.0,48.0,69.0,53.0,59.0,62.0,56.0,48.0,60.0,52.0,63.0,62.0,63.0,58.0,55.0,62.0,55.0,12.0,9.0,7.0,8.0,14.0
233329,M. Villanueva,25,68,1000000.0,4000.0,1599.0,Left,1.0,3.0,2.0,Low/ High,75.0,172.0,65.0,27.0,62.0,63.0,42.0,42.0,49.0,47.0,59.0,58.0,52.0,52.0,49.0,65.0,50.0,64.0,72.0,60.0,87.0,43.0,69.0,67.0,38.0,34.0,38.0,62.0,62.0,70.0,64.0,13.0,6.0,13.0,5.0,12.0
204502,M. Ingram,24,65,600000.0,2000.0,999.0,Left,1.0,3.0,1.0,Medium/ Medium,75.0,181.0,19.0,13.0,17.0,19.0,12.0,12.0,11.0,14.0,32.0,24.0,34.0,39.0,57.0,53.0,28.0,24.0,57.0,21.0,57.0,13.0,16.0,11.0,10.0,23.0,18.0,46.0,17.0,11.0,11.0,69.0,64.0,62.0,63.0,68.0
184001,D. Gorter,30,66,600000.0,3000.0,1921.0,Left,1.0,4.0,3.0,High/ Medium,69.0,154.0,69.0,58.0,47.0,68.0,65.0,65.0,71.0,67.0,64.0,68.0,65.0,54.0,72.0,66.0,77.0,70.0,74.0,68.0,63.0,65.0,82.0,66.0,64.0,61.0,80.0,70.0,58.0,66.0,70.0,9.0,12.0,13.0,9.0,15.0
194665,S. Ilsanker,29,75,5000000.0,40000.0,1758.0,Right,1.0,3.0,2.0,Medium/ High,74.0,190.0,39.0,45.0,72.0,71.0,43.0,50.0,41.0,33.0,64.0,58.0,38.0,77.0,34.0,78.0,38.0,70.0,60.0,78.0,84.0,62.0,89.0,82.0,46.0,56.0,37.0,62.0,72.0,79.0,79.0,17.0,16.0,15.0,18.0,17.0
241300,Yang Ke,29,56,90000.0,2000.0,1384.0,Right,1.0,3.0,2.0,Medium/ Medium,72.0,172.0,43.0,56.0,44.0,38.0,44.0,62.0,38.0,31.0,39.0,62.0,69.0,68.0,60.0,59.0,59.0,71.0,47.0,45.0,62.0,48.0,26.0,16.0,64.0,46.0,49.0,50.0,34.0,26.0,27.0,10.0,12.0,6.0,10.0,13.0
238613,O. Ural,21,60,290000.0,1000.0,1478.0,Right,1.0,3.0,2.0,Medium/ Medium,71.0,176.0,55.0,26.0,51.0,36.0,26.0,62.0,41.0,35.0,27.0,67.0,74.0,79.0,70.0,60.0,60.0,29.0,62.0,55.0,61.0,34.0,55.0,56.0,49.0,35.0,41.0,50.0,53.0,63.0,64.0,12.0,12.0,10.0,8.0,10.0
225647,M. Campaña,29,79,10000000.0,21000.0,1243.0,Right,1.0,3.0,1.0,Medium/ Medium,73.0,165.0,21.0,16.0,15.0,31.0,12.0,18.0,15.0,13.0,25.0,29.0,40.0,48.0,40.0,71.0,44.0,28.0,60.0,18.0,81.0,17.0,27.0,30.0,18.0,55.0,23.0,51.0,22.0,16.0,18.0,81.0,75.0,74.0,80.0,82.0
244903,Elbis,25,62,325000.0,4000.0,1464.0,Left,1.0,3.0,2.0,Medium/ Medium,69.0,168.0,55.0,28.0,45.0,60.0,26.0,63.0,34.0,40.0,50.0,40.0,63.0,65.0,56.0,54.0,69.0,33.0,56.0,64.0,57.0,26.0,57.0,60.0,46.0,40.0,42.0,42.0,58.0,73.0,71.0,6.0,10.0,5.0,5.0,7.0
213841,V. Lekhal,24,68,975000.0,3000.0,1690.0,Left,1.0,2.0,2.0,Medium/ Medium,74.0,159.0,46.0,30.0,62.0,71.0,27.0,50.0,45.0,35.0,69.0,65.0,76.0,72.0,74.0,63.0,57.0,47.0,84.0,68.0,74.0,34.0,67.0,66.0,52.0,58.0,45.0,61.0,65.0,65.0,66.0,9.0,16.0,9.0,15.0,8.0
232507,R. Hironaga,28,60,170000.0,2000.0,910.0,Left,1.0,2.0,1.0,Medium/ Medium,73.0,181.0,11.0,9.0,14.0,21.0,5.0,8.0,10.0,13.0,25.0,11.0,31.0,19.0,26.0,47.0,37.0,24.0,50.0,45.0,69.0,7.0,19.0,10.0,12.0,38.0,12.0,22.0,12.0,10.0,13.0,62.0,59.0,59.0,60.0,62.0
246114,S. Briñone,21,59,210000.0,2000.0,1532.0,Right,1.0,3.0,2.0,Medium/ Medium,75.0,181.0,44.0,37.0,63.0,60.0,32.0,54.0,42.0,40.0,59.0,59.0,57.0,60.0,56.0,56.0,47.0,55.0,62.0,57.0,70.0,41.0,65.0,53.0,41.0,41.0,45.0,48.0,54.0,61.0,58.0,15.0,12.0,12.0,11.0,13.0
209454,M. Lewandowski,25,63,350000.0,2000.0,1754.0,Left,1.0,2.0,2.0,Medium/ Medium,72.0,159.0,62.0,47.0,56.0,60.0,48.0,58.0,57.0,48.0,59.0,53.0,71.0,79.0,71.0,59.0,68.0,60.0,66.0,86.0,64.0,59.0,66.0,59.0,55.0,53.0,58.0,55.0,47.0,58.0,59.0,12.0,13.0,14.0,15.0,14.0
230666,Gabriel Jesus,21,83,41000000.0,130000.0,2051.0,Right,2.0,3.0,4.0,High/ High,69.0,161.0,66.0,84.0,74.0,76.0,72.0,86.0,76.0,54.0,66.0,85.0,87.0,85.0,92.0,86.0,91.0,78.0,77.0,84.0,68.0,73.0,73.0,32.0,88.0,77.0,78.0,82.0,53.0,23.0,19.0,13.0,8.0,6.0,6.0,15.0
201818,A. Musa,25,75,8500000.0,36000.0,1857.0,Right,2.0,3.0,3.0,High/ Medium,67.0,137.0,67.0,75.0,64.0,63.0,71.0,75.0,60.0,48.0,52.0,73.0,95.0,92.0,87.0,80.0,86.0,77.0,74.0,88.0,48.0,71.0,33.0,24.0,78.0,66.0,69.0,71.0,28.0,28.0,24.0,7.0,12.0,13.0,15.0,14.0
171555,J. Mucha,35,63,90000.0,1000.0,1070.0,Right,1.0,3.0,1.0,Medium/ Medium,74.0,192.0,15.0,13.0,13.0,20.0,12.0,12.0,12.0,12.0,29.0,22.0,33.0,42.0,48.0,65.0,52.0,14.0,66.0,32.0,62.0,11.0,23.0,24.0,15.0,40.0,32.0,38.0,12.0,14.0,13.0,63.0,67.0,64.0,55.0,63.0
241092,I. Alhassan,21,66,775000.0,2000.0,1781.0,Right,1.0,3.0,2.0,High/ Medium,74.0,159.0,53.0,59.0,75.0,69.0,49.0,68.0,48.0,40.0,63.0,69.0,65.0,67.0,63.0,65.0,49.0,58.0,56.0,71.0,78.0,55.0,75.0,55.0,65.0,69.0,58.0,70.0,61.0,66.0,58.0,15.0,8.0,9.0,15.0,7.0
235252,A. Arroyo,24,65,725000.0,2000.0,1404.0,Right,1.0,3.0,2.0,High/ Low,72.0,181.0,26.0,62.0,76.0,53.0,51.0,50.0,31.0,25.0,22.0,64.0,60.0,78.0,49.0,61.0,52.0,67.0,67.0,51.0,79.0,54.0,45.0,20.0,65.0,41.0,58.0,61.0,17.0,18.0,22.0,10.0,6.0,6.0,6.0,12.0
226094,S. Brady,22,54,100000.0,1000.0,1429.0,Right,1.0,2.0,2.0,Medium/ Medium,69.0,141.0,51.0,47.0,44.0,55.0,39.0,56.0,42.0,41.0,52.0,47.0,74.0,58.0,83.0,43.0,77.0,45.0,51.0,40.0,28.0,31.0,47.0,31.0,58.0,56.0,53.0,52.0,34.0,47.0,44.0,14.0,7.0,12.0,14.0,8.0
239744,M. Cuisance,18,72,5500000.0,9000.0,1928.0,Left,1.0,3.0,4.0,Medium/ Medium,71.0,161.0,79.0,59.0,49.0,78.0,63.0,75.0,85.0,75.0,73.0,74.0,79.0,66.0,84.0,66.0,74.0,78.0,59.0,64.0,47.0,78.0,57.0,48.0,61.0,76.0,61.0,62.0,49.0,59.0,55.0,9.0,14.0,11.0,8.0,15.0
205048,K. Vollmann,24,68,1100000.0,3000.0,1812.0,Right,1.0,3.0,3.0,High/ Medium,69.0,154.0,58.0,58.0,38.0,69.0,51.0,70.0,63.0,60.0,59.0,66.0,83.0,81.0,84.0,62.0,88.0,70.0,73.0,77.0,62.0,64.0,72.0,50.0,64.0,63.0,55.0,63.0,31.0,46.0,42.0,10.0,11.0,10.0,7.0,15.0
245386,J. Hanson,18,54,140000.0,1000.0,1481.0,Right,1.0,3.0,2.0,Medium/ Medium,69.0,148.0,46.0,43.0,43.0,56.0,47.0,53.0,48.0,43.0,55.0,55.0,68.0,67.0,69.0,51.0,73.0,51.0,55.0,67.0,45.0,40.0,46.0,35.0,45.0,56.0,49.0,60.0,37.0,45.0,42.0,5.0,13.0,7.0,12.0,14.0
230779,A. Fox,25,58,130000.0,2000.0,1562.0,Left,1.0,2.0,2.0,High/ Medium,71.0,174.0,55.0,37.0,56.0,52.0,48.0,53.0,50.0,35.0,55.0,55.0,69.0,71.0,66.0,52.0,71.0,47.0,72.0,61.0,60.0,38.0,52.0,58.0,48.0,54.0,39.0,46.0,54.0,54.0,52.0,5.0,12.0,7.0,14.0,10.0
241240,T. Itō,21,70,3100000.0,6000.0,1598.0,Left,1.0,4.0,4.0,Medium/ Medium,64.0,130.0,70.0,47.0,31.0,62.0,58.0,83.0,68.0,44.0,45.0,76.0,93.0,69.0,95.0,74.0,96.0,62.0,55.0,53.0,28.0,46.0,21.0,25.0,59.0,69.0,41.0,60.0,17.0,26.0,32.0,10.0,13.0,5.0,12.0,13.0
230318,Nelsildo Reis,30,76,4900000.0,17000.0,1316.0,Right,1.0,3.0,1.0,Medium/ Medium,75.0,194.0,33.0,22.0,18.0,17.0,21.0,17.0,21.0,20.0,18.0,23.0,55.0,50.0,71.0,68.0,47.0,24.0,69.0,42.0,78.0,18.0,40.0,28.0,11.0,64.0,17.0,63.0,10.0,16.0,18.0,76.0,77.0,77.0,76.0,74.0
222585,F. Fydriszewski,25,65,725000.0,5000.0,1491.0,Right,1.0,3.0,2.0,Medium/ Medium,73.0,172.0,32.0,66.0,62.0,58.0,63.0,69.0,37.0,33.0,31.0,70.0,50.0,54.0,48.0,59.0,42.0,67.0,60.0,64.0,79.0,68.0,54.0,34.0,58.0,51.0,60.0,48.0,25.0,25.0,26.0,6.0,7.0,14.0,12.0,7.0
243051,R. Deprem,20,56,140000.0,1000.0,1430.0,Right,1.0,3.0,2.0,Medium/ Medium,70.0,154.0,44.0,58.0,44.0,48.0,50.0,58.0,53.0,49.0,36.0,57.0,74.0,68.0,77.0,45.0,75.0,51.0,66.0,54.0,48.0,48.0,34.0,23.0,57.0,42.0,52.0,47.0,20.0,27.0,27.0,13.0,7.0,5.0,11.0,9.0
234578,L. Reyes,27,72,2900000.0,35000.0,1830.0,Left,1.0,3.0,3.0,High/ High,71.0,146.0,73.0,34.0,62.0,68.0,44.0,69.0,50.0,46.0,62.0,66.0,79.0,75.0,72.0,68.0,77.0,64.0,70.0,82.0,62.0,65.0,40.0,66.0,56.0,67.0,48.0,64.0,69.0,72.0,71.0,10.0,9.0,14.0,9.0,11.0
214026,J. Mojica,25,78,2375850.460666194,9542.168674698794,1588.3883770375621,Right,1.0,3.0,2.0,Medium/ Medium,71.15733522324592,165.91335227272728,49.44744318181818,45.14772727272727,52.00994318181818,58.39772727272727,42.90482954545455,55.03693181818182,47.08664772727273,42.78053977272727,52.40269886363637,58.06889204545455,64.48082386363636,64.4012784090909,63.53409090909091,61.44318181818182,63.80539772727273,54.86505681818182,64.5909090909091,62.60298295454545,64.63352272727273,46.54048295454545,55.34303977272727,46.33948863636363,49.50426136363637,53.19105113636363,48.43892045454545,58.11292613636363,58.11292613636362,47.32173295454545,45.34872159090909,16.587357954545453,16.428267045454547,14.0,9.0,15.0
198000,J. Morrow,30,70,1300000.0,5000.0,1916.0,Left,1.0,4.0,3.0,High/ High,69.0,165.0,64.0,63.0,59.0,70.0,59.0,65.0,69.0,54.0,60.0,68.0,68.0,73.0,66.0,68.0,71.0,72.0,73.0,79.0,71.0,57.0,73.0,69.0,67.0,62.0,52.0,70.0,66.0,71.0,71.0,15.0,6.0,14.0,9.0,12.0
49511,F. Kippe,40,65,0.0,1000.0,1468.0,Left,1.0,3.0,2.0,Low/ Medium,76.0,214.0,33.0,46.0,70.0,56.0,43.0,24.0,51.0,53.0,55.0,49.0,24.0,25.0,27.0,66.0,31.0,70.0,44.0,41.0,93.0,52.0,76.0,63.0,40.0,49.0,62.0,64.0,62.0,58.0,55.0,14.0,9.0,10.0,6.0,11.0
199674,Jorge Teixeira,31,72,2100000.0,9000.0,1707.0,Right,1.0,3.0,2.0,Low/ High,74.0,196.0,57.0,37.0,72.0,64.0,29.0,35.0,61.0,57.0,61.0,60.0,50.0,57.0,50.0,70.0,57.0,44.0,62.0,68.0,88.0,33.0,80.0,71.0,51.0,63.0,67.0,72.0,72.0,68.0,68.0,8.0,6.0,13.0,12.0,16.0
243170,F. Apaolaza,21,66,1100000.0,4000.0,1580.0,Right,1.0,3.0,2.0,High/ Low,74.0,174.0,39.0,70.0,70.0,55.0,55.0,56.0,40.0,33.0,51.0,60.0,69.0,68.0,68.0,54.0,57.0,69.0,72.0,67.0,72.0,64.0,46.0,35.0,67.0,52.0,55.0,62.0,32.0,30.0,22.0,9.0,11.0,14.0,7.0,11.0
138413,M. Kilgallon,34,68,270000.0,3000.0,1491.0,Left,1.0,2.0,2.0,Low/ High,74.0,174.0,49.0,28.0,71.0,50.0,39.0,44.0,38.0,20.0,53.0,50.0,44.0,48.0,46.0,51.0,52.0,38.0,76.0,69.0,73.0,12.0,69.0,71.0,42.0,44.0,45.0,50.0,67.0,72.0,67.0,10.0,16.0,16.0,7.0,14.0
221540,Raúl,28,80,12000000.0,19000.0,1830.0,Left,1.0,3.0,2.0,Medium/ Medium,74.0,179.0,56.0,50.0,86.0,68.0,49.0,56.0,37.0,43.0,62.0,60.0,52.0,51.0,59.0,77.0,52.0,67.0,85.0,75.0,85.0,54.0,88.0,81.0,46.0,53.0,51.0,75.0,78.0,82.0,76.0,10.0,9.0,7.0,13.0,12.0
207898,E. Soriano,29,67,750000.0,3000.0,1674.0,Right,1.0,4.0,2.0,Medium/ Medium,72.0,181.0,48.0,67.0,68.0,55.0,62.0,65.0,59.0,45.0,51.0,61.0,71.0,76.0,68.0,61.0,79.0,69.0,75.0,85.0,77.0,54.0,58.0,23.0,70.0,41.0,66.0,66.0,24.0,21.0,19.0,9.0,11.0,9.0,15.0,12.0
152879,M. Noble,31,76,6500000.0,66000.0,2009.0,Right,2.0,3.0,3.0,High/ High,70.0,168.0,71.0,60.0,62.0,77.0,68.0,74.0,71.0,67.0,79.0,76.0,42.0,45.0,62.0,73.0,72.0,74.0,57.0,78.0,70.0,68.0,85.0,73.0,64.0,78.0,88.0,77.0,71.0,74.0,76.0,7.0,6.0,14.0,16.0,11.0
233252,O. Patiño,21,57,140000.0,1000.0,855.0,Right,1.0,2.0,1.0,Medium/ Medium,73.0,161.0,12.0,9.0,12.0,23.0,6.0,13.0,10.0,14.0,22.0,12.0,16.0,18.0,30.0,55.0,45.0,23.0,58.0,28.0,40.0,8.0,28.0,11.0,6.0,29.0,19.0,33.0,8.0,11.0,11.0,61.0,52.0,55.0,54.0,56.0
227675,M. Johnson,27,67,800000.0,17000.0,1715.0,Left,1.0,3.0,3.0,High/ Medium,70.0,163.0,68.0,50.0,44.0,64.0,54.0,69.0,60.0,54.0,53.0,67.0,89.0,86.0,85.0,55.0,71.0,67.0,61.0,72.0,57.0,54.0,31.0,34.0,55.0,57.0,53.0,66.0,48.0,52.0,49.0,14.0,14.0,11.0,10.0,7.0
152912,J. Sand,37,77,3200000.0,3000.0,1857.0,Right,1.0,4.0,3.0,Medium/ Low,72.0,174.0,56.0,83.0,84.0,71.0,80.0,66.0,54.0,66.0,44.0,81.0,47.0,39.0,67.0,84.0,67.0,76.0,72.0,57.0,73.0,73.0,75.0,33.0,84.0,73.0,84.0,82.0,50.0,24.0,29.0,11.0,16.0,15.0,9.0,14.0
244824,I. Núñez,19,54,130000.0,1000.0,1306.0,Right,1.0,3.0,2.0,Medium/ Medium,69.0,152.0,41.0,21.0,52.0,51.0,17.0,28.0,34.0,28.0,42.0,33.0,62.0,60.0,56.0,47.0,71.0,38.0,67.0,67.0,56.0,31.0,47.0,55.0,31.0,26.0,39.0,37.0,56.0,58.0,48.0,8.0,7.0,6.0,15.0,8.0
189715,M. Vejinović,28,73,4000000.0,14000.0,1966.0,Right,1.0,2.0,3.0,Low/ Medium,73.0,168.0,81.0,57.0,70.0,81.0,71.0,64.0,82.0,82.0,79.0,74.0,41.0,60.0,69.0,66.0,63.0,81.0,75.0,55.0,68.0,76.0,53.0,66.0,64.0,74.0,76.0,74.0,62.0,63.0,52.0,7.0,15.0,9.0,14.0,16.0
229845,J. Sabbatini,30,65,500000.0,2000.0,1734.0,Right,1.0,3.0,3.0,High/ Medium,69.0,157.0,61.0,52.0,52.0,67.0,57.0,65.0,62.0,57.0,59.0,72.0,70.0,60.0,72.0,61.0,74.0,59.0,49.0,70.0,64.0,45.0,60.0,58.0,66.0,67.0,47.0,62.0,56.0,55.0,52.0,8.0,11.0,9.0,10.0,7.0
236399,L. Bergsma,21,66,875000.0,3000.0,1590.0,Right,1.0,4.0,2.0,Medium/ Medium,73.0,159.0,34.0,23.0,66.0,65.0,34.0,48.0,33.0,29.0,66.0,64.0,64.0,67.0,63.0,64.0,63.0,50.0,78.0,66.0,70.0,25.0,60.0,61.0,36.0,58.0,56.0,64.0,69.0,65.0,60.0,14.0,10.0,6.0,11.0,12.0
192448,M. ter Stegen,26,89,58000000.0,240000.0,1328.0,Right,3.0,4.0,1.0,Medium/ Medium,74.0,187.0,15.0,14.0,11.0,36.0,14.0,17.0,18.0,12.0,42.0,18.0,38.0,50.0,37.0,85.0,43.0,22.0,79.0,35.0,79.0,10.0,43.0,22.0,11.0,69.0,25.0,69.0,25.0,13.0,10.0,87.0,85.0,88.0,85.0,90.0
192064,Ricardo Goulart,27,79,2375850.460666194,9542.168674698794,1588.3883770375621,Right,1.0,3.0,2.0,Medium/ Medium,71.15733522324592,165.91335227272728,49.44744318181818,45.14772727272727,52.00994318181818,58.39772727272727,42.90482954545455,55.03693181818182,47.08664772727273,42.78053977272727,52.40269886363637,58.06889204545455,64.48082386363636,64.4012784090909,63.53409090909091,61.44318181818182,63.80539772727273,54.86505681818182,64.5909090909091,62.60298295454545,64.63352272727273,46.54048295454545,55.34303977272727,46.33948863636363,49.50426136363637,53.19105113636363,48.43892045454545,58.11292613636363,58.11292613636362,47.32173295454545,45.34872159090909,16.587357954545453,16.428267045454547,8.0,8.0,7.0
238659,K. Krasniqi,22,60,300000.0,1000.0,1631.0,Right,1.0,3.0,3.0,Medium/ Medium,70.0,148.0,56.0,44.0,48.0,64.0,46.0,60.0,47.0,46.0,57.0,63.0,66.0,68.0,78.0,49.0,76.0,51.0,69.0,75.0,53.0,42.0,57.0,60.0,42.0,62.0,48.0,60.0,52.0,57.0,47.0,10.0,6.0,8.0,15.0,9.0
240336,T. Chakwana,19,56,130000.0,3000.0,1416.0,Right,1.0,2.0,3.0,Medium/ High,67.0,137.0,50.0,56.0,41.0,49.0,51.0,58.0,46.0,42.0,46.0,57.0,77.0,67.0,69.0,41.0,73.0,53.0,52.0,53.0,31.0,48.0,35.0,18.0,50.0,51.0,49.0,49.0,31.0,29.0,36.0,14.0,12.0,10.0,13.0,8.0
192087,G. Schennikov,27,75,6000000.0,1000.0,1971.0,Left,1.0,3.0,3.0,Medium/ Medium,71.0,165.0,72.0,55.0,66.0,71.0,43.0,67.0,67.0,62.0,69.0,72.0,84.0,76.0,79.0,70.0,72.0,53.0,72.0,84.0,63.0,51.0,74.0,74.0,60.0,66.0,59.0,65.0,74.0,73.0,74.0,16.0,16.0,14.0,8.0,15.0
246593,Javito,17,56,160000.0,1000.0,1439.0,Right,1.0,3.0,2.0,Medium/ Medium,70.0,152.0,46.0,32.0,44.0,56.0,34.0,47.0,50.0,31.0,52.0,52.0,63.0,64.0,61.0,55.0,60.0,46.0,56.0,60.0,49.0,41.0,48.0,58.0,41.0,49.0,30.0,50.0,60.0,51.0,51.0,12.0,14.0,11.0,7.0,8.0
198904,G. Hanley,26,72,3100000.0,19000.0,1542.0,Right,1.0,3.0,2.0,Low/ Medium,74.0,179.0,44.0,30.0,71.0,57.0,32.0,40.0,33.0,35.0,56.0,43.0,55.0,63.0,48.0,61.0,52.0,40.0,82.0,52.0,78.0,36.0,80.0,71.0,33.0,45.0,40.0,71.0,74.0,72.0,70.0,9.0,9.0,11.0,12.0,8.0
232909,S. Takahashi,28,65,425000.0,2000.0,1624.0,Right,1.0,3.0,2.0,Medium/ Medium,67.0,150.0,68.0,26.0,47.0,56.0,37.0,43.0,50.0,34.0,51.0,63.0,68.0,65.0,76.0,63.0,76.0,54.0,72.0,85.0,58.0,32.0,75.0,64.0,46.0,44.0,45.0,53.0,49.0,67.0,64.0,9.0,10.0,7.0,5.0,15.0
228699,D. Wouters,21,67,1000000.0,4000.0,1555.0,Left,1.0,2.0,2.0,Low/ Medium,75.0,179.0,31.0,21.0,64.0,68.0,20.0,38.0,48.0,65.0,66.0,60.0,51.0,54.0,48.0,64.0,43.0,56.0,53.0,73.0,79.0,55.0,68.0,67.0,25.0,60.0,25.0,66.0,61.0,68.0,66.0,10.0,10.0,15.0,8.0,15.0
170877,K. Letheren,30,63,240000.0,2000.0,1016.0,Right,1.0,2.0,1.0,Medium/ Medium,74.0,207.0,17.0,11.0,16.0,19.0,15.0,15.0,15.0,11.0,24.0,14.0,42.0,23.0,37.0,63.0,39.0,23.0,63.0,32.0,58.0,13.0,30.0,14.0,10.0,42.0,11.0,59.0,20.0,13.0,15.0,61.0,65.0,64.0,60.0,61.0
244283,M. Büyüksakarya,23,63,400000.0,1000.0,1589.0,Right,1.0,4.0,3.0,High/ Medium,68.0,154.0,59.0,41.0,39.0,57.0,30.0,61.0,45.0,35.0,37.0,58.0,77.0,72.0,82.0,58.0,85.0,44.0,60.0,74.0,55.0,36.0,63.0,58.0,49.0,40.0,40.0,57.0,59.0,59.0,64.0,11.0,14.0,12.0,10.0,5.0
245237,I. Saavedra,19,66,900000.0,2000.0,1705.0,Right,1.0,3.0,3.0,Medium/ Medium,68.0,150.0,42.0,56.0,43.0,67.0,33.0,67.0,34.0,42.0,66.0,68.0,67.0,68.0,72.0,68.0,70.0,61.0,55.0,73.0,67.0,63.0,64.0,58.0,61.0,61.0,50.0,70.0,55.0,65.0,62.0,11.0,7.0,7.0,11.0,11.0
230613,A. Diawara,20,77,14000000.0,41000.0,1932.0,Right,2.0,3.0,3.0,Medium/ High,72.0,163.0,64.0,39.0,59.0,82.0,46.0,76.0,62.0,37.0,76.0,80.0,68.0,70.0,78.0,76.0,69.0,66.0,58.0,84.0,70.0,56.0,82.0,77.0,54.0,78.0,52.0,75.0,73.0,76.0,72.0,11.0,14.0,5.0,11.0,11.0
